Dzien Miesiac Rok Godzina Minuta Sekunda Calkowite_CNR[mV] Odbite_CNR[mV] Dl_atmosfery_CNR[mV] Dl_ziemi_CNR[mV] Temperatura
26 10 2019 15 10 35 0.10040 0.06030 -0.54230 -0.06910 17.81700 
26 10 2019 15 10 55 0.09620 0.05800 -0.54180 -0.06900 17.80400 
26 10 2019 15 11 11 0.09310 0.05690 -0.54140 -0.06930 17.78600 
26 10 2019 15 11 30 0.08840 0.05420 -0.54100 -0.06940 17.78000 
26 10 2019 15 11 46 0.08560 0.05290 -0.54030 -0.07000 17.75000 
26 10 2019 15 12 6 0.08130 0.05080 -0.54000 -0.07050 17.71700 
26 10 2019 15 12 22 0.07830 0.04960 -0.53940 -0.07150 17.70800 
26 10 2019 15 12 41 0.07410 0.04810 -0.53820 -0.07240 17.68800 
26 10 2019 15 12 58 0.07090 0.04670 -0.53830 -0.07260 17.67800 
26 10 2019 15 13 17 0.06730 0.04660 -0.53720 -0.07440 17.64300 
26 10 2019 15 13 33 0.06320 0.04560 -0.53770 -0.07540 17.61500 
26 10 2019 15 13 52 0.05890 0.04410 -0.53670 -0.07510 17.60900 
26 10 2019 15 14 9 0.05730 0.04400 -0.53600 -0.07540 17.57800 
26 10 2019 15 14 28 0.05610 0.04310 -0.53620 -0.07620 17.55600 
26 10 2019 15 14 44 0.05290 0.04160 -0.53530 -0.07640 17.54200 
26 10 2019 15 15 4 0.05150 0.04030 -0.53450 -0.07640 17.51200 
26 10 2019 15 15 20 0.04860 0.03900 -0.53440 -0.07620 17.48400 
26 10 2019 15 15 39 0.04490 0.03890 -0.53350 -0.07540 17.46600 
26 10 2019 15 15 55 0.04320 0.03960 -0.53380 -0.07630 17.45400 
26 10 2019 15 16 15 0.04200 0.04080 -0.53300 -0.07890 17.43800 
26 10 2019 15 16 31 0.03920 0.03990 -0.53230 -0.07930 17.41600 
26 10 2019 15 16 50 0.03580 0.03940 -0.53180 -0.07990 17.39200 
26 10 2019 15 17 7 0.03260 0.03900 -0.53150 -0.08010 17.37300 
26 10 2019 15 17 26 0.02920 0.03810 -0.53030 -0.08000 17.35200 
26 10 2019 15 17 42 0.02650 0.03750 -0.53020 -0.08020 17.32400 
26 10 2019 15 18 2 0.02450 0.03630 -0.53010 -0.08110 17.30300 
26 10 2019 15 18 18 0.02170 0.03610 -0.52890 -0.08160 17.28600 
26 10 2019 15 18 37 0.01880 0.03570 -0.52790 -0.08090 17.26400 
26 10 2019 15 18 53 0.01680 0.03510 -0.52840 -0.08150 17.24000 
26 10 2019 15 19 13 0.01430 0.03440 -0.52750 -0.08160 17.20700 
26 10 2019 15 19 29 0.01260 0.03360 -0.52710 -0.08220 17.18700 
26 10 2019 15 19 48 0.01200 0.03270 -0.52660 -0.08300 17.15800 
26 10 2019 15 20 4 0.01080 0.03270 -0.52710 -0.08330 17.13700 
26 10 2019 15 20 24 0.00750 0.03220 -0.52760 -0.08470 17.11000 
26 10 2019 15 20 40 0.00300 0.03070 -0.52630 -0.08490 17.09300 
26 10 2019 15 20 59 0.00010 0.03040 -0.52470 -0.08360 17.05700 
26 10 2019 15 21 16 -0.00060 0.02980 -0.52400 -0.08330 17.04000 
26 10 2019 15 21 35 -0.00140 0.02930 -0.52440 -0.08260 17.02600 
26 10 2019 15 21 51 -0.00130 0.02940 -0.52420 -0.08230 17.00500 
26 10 2019 15 22 11 -0.00230 0.02970 -0.52480 -0.08240 16.98800 
26 10 2019 15 22 27 -0.00240 0.03070 -0.52420 -0.08440 16.95900 
26 10 2019 15 22 46 -0.00510 0.02990 -0.52460 -0.08500 16.93700 
26 10 2019 15 23 2 -0.00750 0.03010 -0.52420 -0.08620 16.91600 
26 10 2019 15 23 22 -0.01140 0.02950 -0.52300 -0.08730 16.88300 
26 10 2019 15 23 38 -0.01250 0.02820 -0.52150 -0.08750 16.85900 
26 10 2019 15 23 57 -0.01390 0.02620 -0.51990 -0.08680 16.84800 
26 10 2019 15 24 14 -0.01370 0.02640 -0.51920 -0.08630 16.81500 
26 10 2019 15 24 33 -0.01350 0.02710 -0.52020 -0.08750 16.78800 
26 10 2019 15 24 49 -0.01540 0.02730 -0.51950 -0.08860 16.77000 
26 10 2019 15 25 8 -0.01620 0.02690 -0.51930 -0.08600 16.75400 
26 10 2019 15 25 25 -0.01460 0.02870 -0.51880 -0.08600 16.72300 
26 10 2019 15 25 44 -0.01260 0.02830 -0.51730 -0.08550 16.70400 
26 10 2019 15 26 0 -0.01260 0.02820 -0.51760 -0.08660 16.69100 
26 10 2019 15 26 20 -0.01260 0.02860 -0.51660 -0.08680 16.66800 
26 10 2019 15 26 36 -0.01140 0.02800 -0.51670 -0.08810 16.64900 
26 10 2019 15 26 55 -0.01290 0.02720 -0.51590 -0.08810 16.62400 
26 10 2019 15 27 11 -0.01320 0.02760 -0.51530 -0.08710 16.60800 
26 10 2019 15 27 31 -0.01060 0.02960 -0.51580 -0.08620 16.59400 
26 10 2019 15 27 47 -0.01050 0.03130 -0.51630 -0.08580 16.57800 
26 10 2019 15 28 6 -0.01040 0.03330 -0.51600 -0.08540 16.56900 
26 10 2019 15 28 23 -0.01120 0.03490 -0.51640 -0.08680 16.55000 
26 10 2019 15 28 42 -0.01120 0.03530 -0.51450 -0.08520 16.53200 
26 10 2019 15 28 58 -0.01110 0.03570 -0.51480 -0.08610 16.52400 
26 10 2019 15 29 17 -0.01280 0.03530 -0.51530 -0.08730 16.51500 
26 10 2019 15 29 34 -0.01450 0.03550 -0.51550 -0.08850 16.48700 
26 10 2019 15 29 53 -0.01620 0.03530 -0.51540 -0.08960 16.45700 
26 10 2019 15 30 9 -0.01850 0.03470 -0.51440 -0.08890 16.45000 
26 10 2019 15 30 29 -0.01920 0.03500 -0.51410 -0.08900 16.44300 
26 10 2019 15 30 45 -0.01880 0.03510 -0.51420 -0.08960 16.42300 
26 10 2019 15 31 4 -0.02000 0.03540 -0.51380 -0.09050 16.38900 
26 10 2019 15 31 20 -0.02160 0.03490 -0.51280 -0.09090 16.36900 
26 10 2019 15 31 40 -0.02380 0.03450 -0.51290 -0.09070 16.35700 
26 10 2019 15 31 56 -0.02510 0.03500 -0.51320 -0.09140 16.33900 
26 10 2019 15 32 15 -0.02690 0.03440 -0.51210 -0.09200 16.31500 
26 10 2019 15 32 32 -0.02730 0.03280 -0.51090 -0.09220 16.29600 
26 10 2019 15 32 51 -0.02930 0.03180 -0.51110 -0.09120 16.28300 
26 10 2019 15 33 7 -0.02920 0.03300 -0.51090 -0.09000 16.27200 
26 10 2019 15 33 27 -0.02860 0.03520 -0.51110 -0.09060 16.26600 
26 10 2019 15 33 43 -0.02900 0.03560 -0.51030 -0.09060 16.23400 
26 10 2019 15 34 2 -0.02860 0.03610 -0.50990 -0.09170 16.21300 
26 10 2019 15 34 18 -0.02910 0.03610 -0.50990 -0.09180 16.20500 
26 10 2019 15 34 38 -0.02970 0.03710 -0.50870 -0.09210 16.19500 
26 10 2019 15 34 54 -0.03030 0.03630 -0.50860 -0.09290 16.17400 
26 10 2019 15 35 13 -0.03140 0.03540 -0.50750 -0.09400 16.14700 
26 10 2019 15 35 30 -0.03240 0.03470 -0.50740 -0.09440 16.12500 
26 10 2019 15 35 49 -0.03410 0.03340 -0.50660 -0.09450 16.10600 
26 10 2019 15 36 5 -0.03510 0.03330 -0.50520 -0.09400 16.09200 
26 10 2019 15 36 24 -0.03630 0.03330 -0.50530 -0.09440 16.05700 
26 10 2019 15 36 41 -0.03790 0.03330 -0.50540 -0.09490 16.04400 
26 10 2019 15 37 0 -0.03680 0.03370 -0.50510 -0.09560 16.03300 
26 10 2019 15 37 16 -0.03930 0.03310 -0.50490 -0.09570 16.00700 
26 10 2019 15 37 36 -0.04170 0.03190 -0.50290 -0.09480 15.98300 
26 10 2019 15 37 52 -0.04300 0.03150 -0.50340 -0.09320 15.97100 
26 10 2019 15 38 11 -0.04070 0.03310 -0.50390 -0.09440 15.94300 
26 10 2019 15 38 27 -0.04040 0.03370 -0.50280 -0.09620 15.93100 
26 10 2019 15 38 47 -0.04240 0.03190 -0.50190 -0.09500 15.90300 
26 10 2019 15 39 3 -0.04290 0.03160 -0.50260 -0.09570 15.88800 
26 10 2019 15 39 22 -0.04380 0.03180 -0.50100 -0.09520 15.87900 
26 10 2019 15 39 39 -0.04610 0.03120 -0.50150 -0.09330 15.85900 
26 10 2019 15 39 58 -0.04500 0.03450 -0.50110 -0.09360 15.85000 
26 10 2019 15 40 14 -0.04450 0.03530 -0.50130 -0.09330 15.84000 
26 10 2019 15 40 34 -0.04470 0.03460 -0.50170 -0.09380 15.82900 
26 10 2019 15 40 50 -0.04520 0.03420 -0.50140 -0.09200 15.81300 
26 10 2019 15 41 9 -0.04400 0.03400 -0.50200 -0.09290 15.81100 
26 10 2019 15 41 25 -0.04350 0.03490 -0.50220 -0.09350 15.80100 
26 10 2019 15 41 45 -0.04380 0.03470 -0.50310 -0.09270 15.79400 
26 10 2019 15 42 1 -0.04230 0.03500 -0.50210 -0.09420 15.78400 
26 10 2019 15 42 20 -0.04280 0.03300 -0.50240 -0.09400 15.77000 
26 10 2019 15 42 36 -0.04420 0.03190 -0.50150 -0.09390 15.76000 
26 10 2019 15 42 56 -0.04590 0.02910 -0.50110 -0.09270 15.74400 
26 10 2019 15 43 12 -0.04710 0.02910 -0.50040 -0.09210 15.73100 
26 10 2019 15 43 31 -0.04580 0.03040 -0.50040 -0.09360 15.71700 
26 10 2019 15 43 48 -0.04610 0.03120 -0.50120 -0.09550 15.69800 
26 10 2019 15 44 7 -0.04790 0.03080 -0.50050 -0.09580 15.68000 
26 10 2019 15 44 23 -0.04870 0.02970 -0.50050 -0.09500 15.66700 
26 10 2019 15 44 43 -0.04970 0.02880 -0.49850 -0.09450 15.63700 
26 10 2019 15 44 59 -0.05090 0.02840 -0.49800 -0.09500 15.62100 
26 10 2019 15 45 18 -0.05090 0.02680 -0.49680 -0.09430 15.60100 
26 10 2019 15 45 34 -0.04950 0.02560 -0.49650 -0.09360 15.59000 
26 10 2019 15 45 54 -0.04810 0.02460 -0.49500 -0.09300 15.55400 
26 10 2019 15 46 10 -0.04730 0.02460 -0.49450 -0.09320 15.54900 
26 10 2019 15 46 29 -0.04700 0.02520 -0.49460 -0.09480 15.51700 
26 10 2019 15 46 46 -0.04800 0.02410 -0.49460 -0.09420 15.49500 
26 10 2019 15 47 5 -0.04780 0.02140 -0.49160 -0.09410 15.47300 
26 10 2019 15 47 21 -0.04650 0.01740 -0.49020 -0.09200 15.47100 
26 10 2019 15 47 40 -0.04300 0.01920 -0.49180 -0.08880 15.46400 
26 10 2019 15 47 57 -0.03970 0.02200 -0.49120 -0.08890 15.45200 
26 10 2019 15 48 16 -0.03910 0.02500 -0.49070 -0.08890 15.43200 
26 10 2019 15 48 32 -0.03980 0.02630 -0.49100 -0.08850 15.42900 
26 10 2019 15 48 52 -0.04060 0.02930 -0.49130 -0.08960 15.41700 
26 10 2019 15 49 8 -0.04180 0.02940 -0.49110 -0.08870 15.41100 
26 10 2019 15 49 27 -0.04220 0.03210 -0.49110 -0.08790 15.39400 
26 10 2019 15 49 43 -0.04000 0.03270 -0.49050 -0.08910 15.38900 
26 10 2019 15 50 3 -0.04020 0.03410 -0.48930 -0.08880 15.37800 
26 10 2019 15 50 19 -0.04010 0.03130 -0.48850 -0.08850 15.37000 
26 10 2019 15 50 38 -0.03680 0.03240 -0.48910 -0.08810 15.38200 
26 10 2019 15 50 55 -0.03540 0.03470 -0.48860 -0.08930 15.37700 
26 10 2019 15 51 14 -0.03770 0.03560 -0.48890 -0.08900 15.36400 
26 10 2019 15 51 30 -0.04140 0.03470 -0.48730 -0.08860 15.36200 
26 10 2019 15 51 50 -0.03990 0.03640 -0.48690 -0.08560 15.36100 
26 10 2019 15 52 6 -0.03720 0.03820 -0.48720 -0.08540 15.35400 
26 10 2019 15 52 25 -0.03930 0.03840 -0.48830 -0.08520 15.34600 
26 10 2019 15 52 41 -0.03910 0.04040 -0.48820 -0.08510 15.34300 
26 10 2019 15 53 1 -0.03900 0.04270 -0.48850 -0.08700 15.34200 
26 10 2019 15 53 17 -0.03880 0.04420 -0.48830 -0.08880 15.33100 
26 10 2019 15 53 36 -0.03980 0.04280 -0.48730 -0.08920 15.32200 
26 10 2019 15 53 52 -0.03900 0.04110 -0.48780 -0.08900 15.31000 
26 10 2019 15 54 12 -0.04120 0.04170 -0.48820 -0.08990 15.30100 
26 10 2019 15 54 28 -0.04310 0.04080 -0.48830 -0.09100 15.29800 
26 10 2019 15 54 47 -0.04430 0.03970 -0.48730 -0.09140 15.28500 
26 10 2019 15 55 4 -0.04520 0.03800 -0.48680 -0.09170 15.26700 
26 10 2019 15 55 23 -0.04840 0.03580 -0.48650 -0.09150 15.26100 
26 10 2019 15 55 39 -0.05050 0.03580 -0.48680 -0.08920 15.25000 
26 10 2019 15 55 59 -0.05020 0.03650 -0.48560 -0.08900 15.24000 
26 10 2019 15 56 15 -0.04830 0.03750 -0.48610 -0.08760 15.23600 
26 10 2019 15 56 34 -0.04480 0.04010 -0.48590 -0.08970 15.23200 
26 10 2019 15 56 50 -0.04180 0.03860 -0.48480 -0.09020 15.22000 
26 10 2019 15 57 10 -0.03980 0.03580 -0.48540 -0.08920 15.21400 
26 10 2019 15 57 26 -0.04040 0.03520 -0.48620 -0.09000 15.20900 
26 10 2019 15 57 45 -0.04150 0.03490 -0.48670 -0.09170 15.19000 
26 10 2019 15 58 2 -0.04220 0.03230 -0.48520 -0.09160 15.17900 
26 10 2019 15 58 21 -0.04210 0.02900 -0.48380 -0.09060 15.15800 
26 10 2019 15 58 37 -0.04100 0.02620 -0.48310 -0.08830 15.14800 
26 10 2019 15 58 56 -0.03850 0.02660 -0.48280 -0.08720 15.14000 
26 10 2019 15 59 13 -0.03830 0.02750 -0.48380 -0.08680 15.14100 
26 10 2019 15 59 32 -0.03460 0.02960 -0.48470 -0.08920 15.13400 
26 10 2019 15 59 48 -0.03540 0.02850 -0.48360 -0.08970 15.12900 
26 10 2019 16 0 8 -0.03600 0.02920 -0.48600 -0.08550 15.13100 
26 10 2019 16 0 24 -0.03250 0.03170 -0.48530 -0.08460 15.14700 
26 10 2019 16 0 43 -0.03060 0.03170 -0.48480 -0.08340 15.15000 
26 10 2019 16 0 59 -0.02420 0.03180 -0.48480 -0.08370 15.16300 
26 10 2019 16 1 19 -0.02250 0.03240 -0.48780 -0.08540 15.16300 
26 10 2019 16 1 35 -0.02660 0.03170 -0.48790 -0.08640 15.17100 
26 10 2019 16 1 54 -0.02730 0.03190 -0.48690 -0.08570 15.17800 
26 10 2019 16 2 11 -0.02620 0.03360 -0.48750 -0.08550 15.18300 
26 10 2019 16 2 30 -0.02620 0.03330 -0.48740 -0.08780 15.19300 
26 10 2019 16 2 46 -0.02660 0.03430 -0.48860 -0.08730 15.18500 
26 10 2019 16 3 6 -0.02610 0.03540 -0.48770 -0.08940 15.18600 
26 10 2019 16 3 22 -0.02630 0.03400 -0.48720 -0.08920 15.18700 
26 10 2019 16 3 41 -0.02820 0.03340 -0.48800 -0.08990 15.18200 
26 10 2019 16 3 57 -0.02950 0.03480 -0.48820 -0.09120 15.17800 
26 10 2019 16 4 17 -0.03230 0.03470 -0.48770 -0.09340 15.17500 
26 10 2019 16 4 33 -0.03470 0.03410 -0.48730 -0.09400 15.16900 
26 10 2019 16 4 52 -0.03890 0.03330 -0.48790 -0.09250 15.15900 
26 10 2019 16 5 8 -0.03910 0.03440 -0.48750 -0.09350 15.16300 
26 10 2019 16 5 28 -0.03890 0.03520 -0.48870 -0.09520 15.14700 
26 10 2019 16 5 44 -0.03840 0.03460 -0.48850 -0.09460 15.14600 
26 10 2019 16 6 3 -0.03820 0.03520 -0.48820 -0.09490 15.13600 
26 10 2019 16 6 20 -0.03880 0.03450 -0.48690 -0.09460 15.13200 
26 10 2019 16 6 39 -0.03640 0.03400 -0.48590 -0.09440 15.13500 
26 10 2019 16 6 55 -0.03700 0.03450 -0.48630 -0.09520 15.11200 
26 10 2019 16 7 15 -0.03840 0.03450 -0.48720 -0.09640 15.10000 
26 10 2019 16 7 31 -0.03940 0.03340 -0.48650 -0.09660 15.09500 
26 10 2019 16 7 50 -0.04090 0.03170 -0.48630 -0.09580 15.07000 
26 10 2019 16 8 6 -0.03910 0.03140 -0.48500 -0.09570 15.07100 
26 10 2019 16 8 26 -0.03770 0.03040 -0.48390 -0.09580 15.05400 
26 10 2019 16 8 42 -0.03770 0.03120 -0.48470 -0.09540 15.04400 
26 10 2019 16 9 1 -0.03960 0.03240 -0.48360 -0.09550 15.03500 
26 10 2019 16 9 18 -0.04200 0.03220 -0.48490 -0.09620 15.00600 
26 10 2019 16 9 37 -0.04300 0.03480 -0.48510 -0.09720 15.00000 
26 10 2019 16 9 53 -0.04230 0.03390 -0.48360 -0.09650 15.00000 
26 10 2019 16 10 12 -0.04210 0.03270 -0.48220 -0.09450 14.99000 
26 10 2019 16 10 29 -0.04100 0.03240 -0.48200 -0.09420 14.96900 
26 10 2019 16 10 48 -0.03880 0.03090 -0.48200 -0.09290 14.96100 
26 10 2019 16 11 4 -0.03610 0.03150 -0.48150 -0.09360 14.95700 
26 10 2019 16 11 24 -0.03640 0.03210 -0.48140 -0.09280 14.95100 
26 10 2019 16 11 40 -0.03790 0.03290 -0.48160 -0.09350 14.93400 
26 10 2019 16 11 59 -0.03690 0.03400 -0.48100 -0.09360 14.92900 
26 10 2019 16 12 15 -0.03740 0.03560 -0.48150 -0.09450 14.92700 
26 10 2019 16 12 35 -0.04140 0.03440 -0.48090 -0.09400 14.92400 
26 10 2019 16 12 51 -0.04250 0.03510 -0.48140 -0.09120 14.93000 
26 10 2019 16 13 10 -0.04040 0.03900 -0.48180 -0.09150 14.93000 
26 10 2019 16 13 27 -0.04340 0.03930 -0.48290 -0.09010 14.93200 
26 10 2019 16 13 46 -0.04040 0.04240 -0.48360 -0.08840 14.94700 
26 10 2019 16 14 2 -0.03950 0.04430 -0.48530 -0.08830 14.96000 
26 10 2019 16 14 22 -0.03690 0.04710 -0.48550 -0.09000 14.96400 
26 10 2019 16 14 38 -0.03810 0.04580 -0.48620 -0.08870 14.97300 
26 10 2019 16 14 57 -0.03610 0.04760 -0.48700 -0.08860 14.99100 
26 10 2019 16 15 13 -0.03750 0.04610 -0.48610 -0.08800 14.99500 
26 10 2019 16 15 33 -0.03840 0.04580 -0.48670 -0.08600 15.00500 
26 10 2019 16 15 49 -0.03700 0.04780 -0.48660 -0.08630 15.02800 
26 10 2019 16 16 8 -0.03540 0.04850 -0.48840 -0.08770 15.03700 
26 10 2019 16 16 24 -0.03480 0.04740 -0.48890 -0.09030 15.03500 
26 10 2019 16 16 44 -0.03730 0.04370 -0.48880 -0.08940 15.05000 
26 10 2019 16 17 0 -0.03690 0.04200 -0.48830 -0.08880 15.05800 
26 10 2019 16 17 19 -0.03620 0.04070 -0.48930 -0.08990 15.06000 
26 10 2019 16 17 36 -0.03550 0.04180 -0.48970 -0.09130 15.06100 
26 10 2019 16 17 55 -0.03720 0.04010 -0.48930 -0.09180 15.06800 
26 10 2019 16 18 11 -0.03740 0.03920 -0.48850 -0.09230 15.05900 
26 10 2019 16 18 31 -0.03830 0.03660 -0.48960 -0.09240 15.06900 
26 10 2019 16 18 47 -0.03760 0.03630 -0.49060 -0.09310 15.07600 
26 10 2019 16 19 6 -0.03660 0.03700 -0.49100 -0.09440 15.07100 
26 10 2019 16 19 22 -0.03900 0.03650 -0.49020 -0.09540 15.07300 
26 10 2019 16 19 42 -0.04140 0.03410 -0.49000 -0.09210 15.07900 
26 10 2019 16 19 58 -0.03940 0.03410 -0.49040 -0.09210 15.07300 
26 10 2019 16 20 17 -0.04070 0.03450 -0.49030 -0.09370 15.07000 
26 10 2019 16 20 34 -0.04330 0.03310 -0.49020 -0.09260 15.07800 
26 10 2019 16 20 53 -0.04200 0.03360 -0.48950 -0.09210 15.08800 
26 10 2019 16 21 9 -0.04130 0.03390 -0.48940 -0.09120 15.07700 
26 10 2019 16 21 28 -0.04070 0.03500 -0.49030 -0.09130 15.08200 
26 10 2019 16 21 45 -0.04060 0.03480 -0.49060 -0.09220 15.07700 
26 10 2019 16 22 4 -0.04090 0.03560 -0.49040 -0.09390 15.06500 
26 10 2019 16 22 20 -0.03940 0.03530 -0.49020 -0.09610 15.06700 
26 10 2019 16 22 40 -0.04160 0.03500 -0.49040 -0.09770 15.04700 
26 10 2019 16 22 56 -0.04320 0.03350 -0.48920 -0.09790 15.04400 
26 10 2019 16 23 15 -0.04480 0.03280 -0.49010 -0.09880 15.03500 
26 10 2019 16 23 31 -0.04480 0.03280 -0.48950 -0.09960 15.01100 
26 10 2019 16 23 51 -0.04510 0.03260 -0.48840 -0.10030 14.99800 
26 10 2019 16 24 7 -0.04550 0.03060 -0.48780 -0.10090 14.99000 
26 10 2019 16 24 26 -0.04770 0.02970 -0.48690 -0.10140 14.97200 
26 10 2019 16 24 43 -0.04820 0.02930 -0.48550 -0.10210 14.94800 
26 10 2019 16 25 2 -0.04770 0.02680 -0.48480 -0.10310 14.93500 
26 10 2019 16 25 18 -0.04740 0.02520 -0.48380 -0.10190 14.92400 
26 10 2019 16 25 38 -0.04630 0.02370 -0.48290 -0.10140 14.89500 
26 10 2019 16 25 54 -0.04610 0.02240 -0.48340 -0.10090 14.87600 
26 10 2019 16 26 13 -0.04480 0.02070 -0.48180 -0.10210 14.84900 
26 10 2019 16 26 29 -0.04430 0.02020 -0.48270 -0.10110 14.83800 
26 10 2019 16 26 49 -0.04250 0.02020 -0.48000 -0.10070 14.82800 
26 10 2019 16 27 5 -0.04080 0.02000 -0.48150 -0.09930 14.80400 
26 10 2019 16 27 24 -0.04020 0.02120 -0.48270 -0.10000 14.79000 
26 10 2019 16 27 41 -0.04070 0.02050 -0.48070 -0.10130 14.77100 
26 10 2019 16 28 0 -0.03920 0.01820 -0.47920 -0.09860 14.76100 
26 10 2019 16 28 16 -0.03960 0.01720 -0.48050 -0.09750 14.75000 
26 10 2019 16 28 35 -0.03990 0.01950 -0.48120 -0.09780 14.72600 
26 10 2019 16 28 52 -0.04000 0.02050 -0.48010 -0.09720 14.72200 
26 10 2019 16 29 11 -0.03810 0.02370 -0.47900 -0.09520 14.71600 
26 10 2019 16 29 27 -0.03630 0.02570 -0.47800 -0.09590 14.71300 
26 10 2019 16 29 47 -0.03600 0.02530 -0.47780 -0.09620 14.69400 
26 10 2019 16 30 3 -0.03600 0.02430 -0.47840 -0.09660 14.68100 
26 10 2019 16 30 22 -0.03500 0.02530 -0.47820 -0.09630 14.67200 
26 10 2019 16 30 38 -0.03410 0.02550 -0.47780 -0.09680 14.66000 
26 10 2019 16 30 58 -0.03530 0.02680 -0.47730 -0.09380 14.64600 
26 10 2019 16 31 14 -0.03260 0.02880 -0.47550 -0.09280 14.65100 
26 10 2019 16 31 33 -0.03240 0.02810 -0.47760 -0.09160 14.65200 
26 10 2019 16 31 50 -0.03170 0.02700 -0.47930 -0.09210 14.65100 
26 10 2019 16 32 9 -0.02950 0.03040 -0.47790 -0.09140 14.65300 
26 10 2019 16 32 25 -0.02880 0.03400 -0.48070 -0.09290 14.66900 
26 10 2019 16 32 44 -0.03090 0.03650 -0.48070 -0.09380 14.67100 
26 10 2019 16 33 1 -0.03200 0.03680 -0.48010 -0.09310 14.66800 
26 10 2019 16 33 20 -0.03290 0.03940 -0.47920 -0.09190 14.66000 
26 10 2019 16 33 36 -0.03070 0.03970 -0.47860 -0.09180 14.67500 
26 10 2019 16 33 56 -0.02740 0.03920 -0.48070 -0.09480 14.66800 
26 10 2019 16 34 12 -0.02900 0.03610 -0.48190 -0.09590 14.65900 
26 10 2019 16 34 31 -0.03060 0.03480 -0.48170 -0.09620 14.66100 
26 10 2019 16 34 47 -0.03160 0.03350 -0.48290 -0.09550 14.66400 
26 10 2019 16 35 7 -0.03310 0.03240 -0.48170 -0.09650 14.66300 
26 10 2019 16 35 23 -0.03410 0.03290 -0.48060 -0.09680 14.65500 
26 10 2019 16 35 42 -0.03620 0.03240 -0.47900 -0.09730 14.64500 
26 10 2019 16 35 59 -0.03490 0.03050 -0.47790 -0.09700 14.64000 
26 10 2019 16 36 18 -0.03240 0.02810 -0.47820 -0.09680 14.64100 
26 10 2019 16 36 34 -0.03020 0.02850 -0.47930 -0.09670 14.63400 
26 10 2019 16 36 54 -0.03210 0.02910 -0.47880 -0.09760 14.63100 
26 10 2019 16 37 10 -0.03310 0.02630 -0.47860 -0.09600 14.61400 
26 10 2019 16 37 29 -0.03430 0.02740 -0.47980 -0.09730 14.60200 
26 10 2019 16 37 45 -0.03680 0.02700 -0.47870 -0.09670 14.59900 
26 10 2019 16 38 5 -0.03590 0.02590 -0.47680 -0.09400 14.60300 
26 10 2019 16 38 21 -0.03620 0.02820 -0.47820 -0.09160 14.60200 
26 10 2019 16 38 40 -0.03620 0.03280 -0.47900 -0.09210 14.60600 
26 10 2019 16 38 56 -0.03610 0.03740 -0.47950 -0.09220 14.60300 
26 10 2019 16 39 16 -0.03480 0.04160 -0.47720 -0.09250 14.60100 
26 10 2019 16 39 32 -0.03470 0.04200 -0.47840 -0.09330 14.60000 
26 10 2019 16 39 51 -0.03690 0.04140 -0.47880 -0.09420 14.60200 
26 10 2019 16 40 8 -0.03890 0.04040 -0.47910 -0.09420 14.60100 
26 10 2019 16 40 27 -0.03840 0.04200 -0.47740 -0.09360 14.60500 
26 10 2019 16 40 43 -0.03680 0.04240 -0.47730 -0.09330 14.61000 
26 10 2019 16 41 3 -0.03430 0.04260 -0.47770 -0.09440 14.61500 
26 10 2019 16 41 19 -0.03560 0.04210 -0.47820 -0.09280 14.62400 
26 10 2019 16 41 38 -0.03290 0.04380 -0.47860 -0.09290 14.62300 
26 10 2019 16 41 54 -0.03080 0.04300 -0.47960 -0.09520 14.62300 
26 10 2019 16 42 14 -0.02850 0.04140 -0.48130 -0.09690 14.63400 
26 10 2019 16 42 30 -0.02920 0.03820 -0.48090 -0.09740 14.61600 
26 10 2019 16 42 49 -0.03180 0.03710 -0.48050 -0.09720 14.62100 
26 10 2019 16 43 6 -0.03570 0.03550 -0.48160 -0.09860 14.60600 
26 10 2019 16 43 25 -0.03800 0.03360 -0.47900 -0.09860 14.60600 
26 10 2019 16 43 41 -0.03710 0.03090 -0.47920 -0.09890 14.60100 
26 10 2019 16 44 0 -0.03600 0.02950 -0.47940 -0.09880 14.59500 
26 10 2019 16 44 17 -0.03810 0.03050 -0.47850 -0.09910 14.59200 
26 10 2019 16 44 36 -0.03550 0.03220 -0.47640 -0.09930 14.58800 
26 10 2019 16 44 52 -0.03700 0.03200 -0.47760 -0.09920 14.58200 
26 10 2019 16 45 12 -0.03760 0.03080 -0.47680 -0.09890 14.58800 
26 10 2019 16 45 28 -0.03460 0.03260 -0.47640 -0.09780 14.58900 
26 10 2019 16 45 47 -0.03540 0.03330 -0.47660 -0.09820 14.58900 
26 10 2019 16 46 3 -0.03760 0.03480 -0.47590 -0.09500 14.59300 
26 10 2019 16 46 23 -0.03080 0.03740 -0.47550 -0.09440 14.59200 
26 10 2019 16 46 39 -0.03030 0.03810 -0.47740 -0.09450 14.59500 
26 10 2019 16 46 58 -0.02980 0.03880 -0.47720 -0.09700 14.58400 
26 10 2019 16 47 15 -0.03300 0.03760 -0.47740 -0.09700 14.58400 
26 10 2019 16 47 34 -0.03360 0.03580 -0.47670 -0.09530 14.58300 
26 10 2019 16 47 50 -0.03730 0.03630 -0.47900 -0.09460 14.58400 
26 10 2019 16 48 10 -0.03660 0.04010 -0.47760 -0.09610 14.59300 
26 10 2019 16 48 26 -0.03320 0.04100 -0.47690 -0.09710 14.59000 
26 10 2019 16 48 45 -0.03060 0.03830 -0.47780 -0.09840 14.58400 
